dokument_kod	dokument_plik	dokument_tytul	url_stabilny	poziom	glebokosc	kolejnosc	sekcja_tytul	anchor	anchor_status	deep_link
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	26	Izrael defektuje?	izrael-defektuje	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#izrael-defektuje
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	27	Azerbejdżan defektuje?	azerbejdzan-defektuje	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#azerbejdzan-defektuje
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	28	Kurdowie defektują?	kurdowie-defektuja	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#kurdowie-defektuja
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	29	Test Nasha: czworokąt z USA	nash-czworokat-z-usa	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#nash-czworokat-z-usa
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	30	USA defektują?	usa-defektuja	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#usa-defektuja
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	31	Trójkąt defektuje wobec USA?	trojkat-defektuje-wobec-usa	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#trojkat-defektuje-wobec-usa
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	32	Test Nasha: pełny system	nash-pelny-system	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#nash-pelny-system
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	33	Turcja defektuje? → irracjonalne	turcja-defektuje	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#turcja-defektuje
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	34	Armenia defektuje? → irracjonalne	armenia-defektuje	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#armenia-defektuje
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	35	UE defektuje? → irracjonalne	ue-defektuje	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#ue-defektuje
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	36	GCC defektuje? → irracjonalne	gcc-defektuje	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#gcc-defektuje
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H4	4	37	Chiny defektują? → irracjonalne (jeśli deal Władywostok)	chiny-defektuja	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#chiny-defektuja
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	38	Trzy zagnieżdżone równowagi	trzy-zagniezdzone-rownowagi	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#trzy-zagniezdzone-rownowagi
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H2	2	39	5 Warstwa epistemologiczna — dlaczego ta analiza wygląda tak, jak wygląda	warstwa-epistemologiczna	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#warstwa-epistemologiczna
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	40	Odwrócona metoda naukowa	odwrocona-metoda-naukowa	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#odwrocona-metoda-naukowa
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H2	2	41	Synteza: dlaczego to zadziała(ć może)	synteza-dlaczego-moze-zadzialac	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#synteza-dlaczego-moze-zadzialac
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	42	Pięć warstw = pięć powodów	piec-warstw-piec-powodow	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#piec-warstw-piec-powodow
D7	d7-zamrozone-jalta-3-apendyks-v01_00-2026-03-08-anchory.html	ZAMROZONE · Jałta 3.0 — Apendyks: Dlaczego to zadziała(ć może) · v01.00	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/	H3	3	43	Ostatnie zdanie	ostatnie-zdanie	OK	https://maciektora-hue.github.io/rosja/jalta-3-apendyks/#ostatnie-zdanie
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H1	1	1	Ropa, gaz i geopolityka	ropa-gaz-geopolityka	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#ropa-gaz-geopolityka
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H2	2	2	1. Struktura globalnego popytu na ropę i gaz (2024)	globalny-popyt-ropa-gaz-2024	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#globalny-popyt-ropa-gaz-2024
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	3	1.1. Transport — podział wewnętrzny	transport-podzial-wewnetrzny	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#transport-podzial-wewnetrzny
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H2	2	4	"2. Substytucja: co można zastąpić „już teraz""?"	substytucja-juz-teraz	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#substytucja-juz-teraz
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	5	2.1. Transport drogowy + generacja prądu i ciepła (~267 EJ, 78%)	transport-drogi-prad-cieplo	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#transport-drogi-prad-cieplo
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	6	2.2. Surowiec do procesów przemysłowych (~35 EJ, 10%)	surowiec-procesy-przemyslowe	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#surowiec-procesy-przemyslowe
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	7	2.3. Nawozy — szczególny przypadek feedstocku	nawozy-feedstock	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#nawozy-feedstock
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H2	2	8	3. Scenariusz Ormuz: inflacja ≠ głód	scenariusz-ormuz	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#scenariusz-ormuz
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	9	3.1. Kluczowa dystynkcja: szok cenowy vs. fizyczny brak	szok-cenowy-vs-fizyczny-brak	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#szok-cenowy-vs-fizyczny-brak
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	10	3.2. Skala szoku: porównanie z Lehman Brothers / dot-com	skala-szoku-lehman-dot-com	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#skala-szoku-lehman-dot-com
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	11	3.3. Paradoks szybkiego szoku	paradoks-szybkiego-szoku	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#paradoks-szybkiego-szoku
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H2	2	12	4. Geopolityka energii: substytucja jako zmiana topologii władzy	geopolityka-energii-topologia-wladzy	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#geopolityka-energii-topologia-wladzy
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	13	4.1. Gdyby a.1 + b były zelektryfikowane	elektryfikacja-transportu-i-generacji	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#elektryfikacja-transportu-i-generacji
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	14	4.2. Stary paradygmat vs. nowy: centralizacja vs. decentralizacja	centralizacja-vs-decentralizacja	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#centralizacja-vs-decentralizacja
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	15	4.3. Panel to capital good, baryłka to consumable	panel-capital-good-barylka-consumable	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#panel-capital-good-barylka-consumable
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H2	2	16	5. Monopole surowcowe: trwałość saudyjska vs. chińska	monopole-surowcowe	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#monopole-surowcowe
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	17	5.1. Saudyjska dźwignia cenowa: autoimmunologia	saudyjska-dzwignia-autoimmunologia	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#saudyjska-dzwignia-autoimmunologia
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	18	5.2. Chiński monopol na surowce krytyczne: aktywny i czasowy	chinski-monopol-surowcow-krytycznych	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#chinski-monopol-surowcow-krytycznych
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	19	"5.3. Dlaczego chiński „OPEC na surowce krytyczne"" ma wbudowany zegar samozniszczenia"	chinski-opec-zegar-samozniszczenia	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#chinski-opec-zegar-samozniszczenia
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H2	2	20	6. Wymiar etyczny: kryzysy, moralność i transformacja	wymiar-etyczny-transformacji	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#wymiar-etyczny-transformacji
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	21	6.1. Tani surowiec od dyktatorów jako moralny hazard	tani-surowiec-moralny-hazard	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#tani-surowiec-moralny-hazard
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	22	6.2. Kryzysy nie zawsze moralizują — warunek: substytut	kryzys-warunek-substytut	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#kryzys-warunek-substytut
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	23	6.3. Kto przyspieszył dekarbonizację?	kto-przyspieszyl-dekarbonizacje	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#kto-przyspieszyl-dekarbonizacje
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H3	3	24	6.4. Energia jako narzędzie sprawiedliwości	energia-sprawiedliwosc	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#energia-sprawiedliwosc
E1	ropa-gaz-geopolityka-analiza-v01_00-2026-03-17-anchory.html	Ropa, gaz i geopolityka: analiza strukturalna popytu i trwałości monopoli energetycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/ropa-gaz/	H2	2	25	7. Podsumowanie tez	podsumowanie-tez	OK	https://maciektora-hue.github.io/rosja/ropa-gaz/#podsumowanie-tez
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H1	1	1	Monopole, moralność i transformacja	monopole-moralnosc-transformacja	OK	https://maciektora-hue.github.io/rosja/monopole/#monopole-moralnosc-transformacja
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H2	2	2	1. Saudyjska dźwignia cenowa: anatomia samolikwidacji	saudyjska-dzwignia-samolikwidacja	OK	https://maciektora-hue.github.io/rosja/monopole/#saudyjska-dzwignia-samolikwidacja
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H2	2	3	2. Chiński monopol na REE i lit: strategia, mechanizm, erozja	chinski-monopol-ree-lit	OK	https://maciektora-hue.github.io/rosja/monopole/#chinski-monopol-ree-lit
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H3	3	4	"2.1. Strategia: „nie geologia, lecz processing"""	strategia-processing	OK	https://maciektora-hue.github.io/rosja/monopole/#strategia-processing
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H3	3	5	2.2. Erozja: czy zegar samozniszczenia naprawdę tyka?	erozja-zegar-samozniszczenia	OK	https://maciektora-hue.github.io/rosja/monopole/#erozja-zegar-samozniszczenia
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H2	2	6	3. Wandel durch Handel: anatomia moralnego hazardu energetycznego	wandel-durch-handel-moralny-hazard	OK	https://maciektora-hue.github.io/rosja/monopole/#wandel-durch-handel-moralny-hazard
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H3	3	7	3.1. Niemiecka zależność od rosyjskiego gazu jako case study	niemiecka-zaleznosc-rosyjski-gaz	OK	https://maciektora-hue.github.io/rosja/monopole/#niemiecka-zaleznosc-rosyjski-gaz
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H3	3	8	"3.2. „Nowe kraje członkowskie"" vs. „stare"""	nowe-vs-stare-kraje-czlonkowskie	OK	https://maciektora-hue.github.io/rosja/monopole/#nowe-vs-stare-kraje-czlonkowskie
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H2	2	9	4. Kryzysy a moralność: kiedy szok prowadzi do solidarności, a kiedy do sauve qui peut?	kryzysy-moralnosc-solidarnosc-sauve-qui-peut	OK	https://maciektora-hue.github.io/rosja/monopole/#kryzysy-moralnosc-solidarnosc-sauve-qui-peut
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H3	3	10	4.1. 1973 vs. 2022: dwa tryby reakcji	1973-vs-2022	OK	https://maciektora-hue.github.io/rosja/monopole/#1973-vs-2022
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H3	3	11	4.2. Asymetria kosztów: kto płaci za transformację?	asymetria-kosztow-transformacji	OK	https://maciektora-hue.github.io/rosja/monopole/#asymetria-kosztow-transformacji
E2	monopole-moralnosc-transformacja-zrodla-v01_00-2026-03-17-anchory.html	Monopole, moralność i transformacja: analiza źródłowa aspektów geopolitycznych · v01.00 · 2026-03-17	https://maciektora-hue.github.io/rosja/monopole/	H2	2	12	5. Podsumowanie korekt	podsumowanie-korekt	OK	https://maciektora-hue.github.io/rosja/monopole/#podsumowanie-korekt
